DATAFLOW;FREQ;STAT;SPATIAL;TIME_PERIOD;OBS_VALUE;NOT_COUNTED_PROPORTION;GENERAL_STATUS;OBS_STATUS;STATUS;LAND_SURFACE;SPECIAL_VALUE;APPROXIMATELY_LOCATED_POPULATION_PROPORTION;OBS_NOTE;MEASURE;MEASUREMENT_METHOD;UNIT_MEASURE;CONVENTIONALLY_LOCATED_PROPORTION;UNIVERSE;POPULATED;AREA_OF_DISSEMINATION;INSPIREID
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4019000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4020000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4021000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4022000;2021;4;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4023000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4024000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4025000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4026000;2021;51;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4027000;2021;202;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4028000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4029000;2021;178;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4030000;2021;128;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4031000;2021;14;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4032000;2021;31;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4033000;2021;475;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4034000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4035000;2021;18;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4036000;2021;4;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4037000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4038000;2021;574;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4039000;2021;949;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4040000;2021;1854;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4041000;2021;554;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4042000;2021;6;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4043000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4044000;2021;98;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4045000;2021;64;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4046000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4047000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4048000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4049000;2021;2;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4050000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4051000;2021;19;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4052000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4053000;2021;2;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4054000;2021;40;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4055000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4056000;2021;51;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4057000;2021;3;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4058000;2021;25;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4059000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4060000;2021;32;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4061000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4062000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4063000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4064000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4065000;2021;4;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4066000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4067000;2021;16;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4068000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4069000;2021;8;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4070000;2021;1;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2967000E4071000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4018000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4019000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4020000;2021;22;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4021000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4022000;2021;8;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4023000;2021;6;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4024000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4025000;2021;8;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4026000;2021;430;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4027000;2021;4;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4028000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4029000;2021;15;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4030000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4031000;2021;1;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4032000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4033000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4034000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4035000;2021;228;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4036000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4037000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4038000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4039000;2021;9;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4040000;2021;90;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4041000;2021;826;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4042000;2021;5;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4043000;2021;3;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4044000;2021;481;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4045000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4046000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4047000;2021;28;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4048000;2021;22;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4049000;2021;87;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4050000;2021;809;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4051000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4052000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4053000;2021;9;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4054000;2021;29;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4055000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4056000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4057000;2021;169;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4058000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4059000;2021;17;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4060000;2021;14;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4061000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4062000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4063000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4064000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4065000;2021;2;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4066000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4067000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4068000;2021;63;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4069000;2021;40;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4070000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2968000E4071000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4017000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4018000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4019000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4020000;2021;208;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4021000;2021;18;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4022000;2021;468;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4023000;2021;18;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4024000;2021;561;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4025000;2021;817;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4026000;2021;4;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4027000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4028000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4029000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4030000;2021;4;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4031000;2021;806;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4032000;2021;74;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4033000;2021;25;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4034000;2021;409;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4035000;2021;41;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4036000;2021;3;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4037000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4038000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4039000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4040000;2021;256;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4041000;2021;360;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4042000;2021;5;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4043000;2021;14;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4044000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4045000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;1;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4046000;2021;1;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4047000;2021;0;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4048000;2021;488;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4049000;2021;4;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;LU_CRS3035RES1000mN2969000E4050000;2021;206;0;provisional;;provisional;;;0;;populationAtResidencePlace;count;PS;0;;0;LU;
